Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Diameter,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,13.8,4,0.144,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.7,1,0.021,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,16,0.058,0.0193,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,15,0.281,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,18,0.122,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,2,0.086,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,3,0.163,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,18,0.286,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,17,0.212,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,1,0.004,0.0005,1,1,1
Aluminum Alloy,35.45,2870,0.26,21.7,16,0.252,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.3,12,0.23,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.2,3,0.222,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,15,0.207,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,16,0.007,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,17,0.182,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,14,0.094,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,12,0.234,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,16,0.04,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,1,0.298,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,9,0.322,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,3,0.231,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,11,0.012,0.0134,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.5,18,0.101,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,3,0.039,0.0123,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,1,0.3,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,15,0.296,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,5,0.192,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,11,0.039,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,2,0.267,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,17,0.055,0.0097,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.7,11,0.045,0.0066,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.0,3,0.283,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,5,0.095,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.0,9,0.319,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,8,0.253,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,3,0.015,0.0062,1,1,0
Aluminum Alloy,35.45,2870,0.26,22.1,7,0.309,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,6,0.283,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,4,0.069,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,8,0.003,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,11,0.292,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,9,0.019,0.0105,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,5,0.291,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,2,0.239,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,15,0.042,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.0,17,0.168,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.9,12,0.274,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,0,0.301,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.1,1,0.278,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.2,13,0.339,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,6,0.317,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,13,0.251,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,7,0.069,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.6,8,0.231,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,0,0.054,0.0083,1,1,0
Aluminum Alloy,35.45,2870,0.26,26.6,12,0.247,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,10,0.084,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,11,0.162,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,6,0.22,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.0,3,0.303,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,11,0.012,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,17,0.297,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.8,5,0.101,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.3,10,0.161,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,9,0.262,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.4,2,0.204,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,2,0.081,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,18,0.31,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,16,0.008,0.007,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.6,15,0.202,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,17,0.136,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.1,6,0.147,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,18,0.243,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,16,0.138,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,17,0.123,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.2,5,0.283,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,5,0.275,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.2,18,0.169,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,0,0.272,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,17,0.012,0.0183,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,8,0.079,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,5,0.183,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,17,0.177,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,3,0.018,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,3,0.162,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.0,6,0.048,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,14,0.088,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,8,0.176,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.9,18,0.09,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.0,12,0.233,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,10,0.081,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,8,0.291,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.5,6,0.143,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.5,8,0.119,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,4,0.281,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,16,0.042,0.0088,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.6,4,0.053,0.0058,1,1,0
Aluminum Alloy,35.45,2870,0.26,3.9,13,0.316,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,11,0.026,0.0197,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.8,2,0.035,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,0,0.225,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,18,0.03,0.006,1,1,0
Aluminum Alloy,35.45,2870,0.26,5.6,1,0.274,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,12,0.297,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,0,0.039,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.9,10,0.265,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,1,0.033,0.0179,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.5,0,0.125,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,9,0.1,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,5,0.228,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,1,0.052,0.0104,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,0,0.174,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,11,0.036,0.0067,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.3,12,0.085,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.2,10,0.054,0.0191,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.2,14,0.323,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,17,0.119,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.9,11,0.279,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.3,12,0.18,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,11,0.208,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.4,16,0.053,0.014,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,16,0.006,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,0,0.229,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.1,12,0.219,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.6,2,0.239,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.5,2,0.245,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,15,0.106,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,16,0.164,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,5,0.01,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.8,2,0.016,0.0184,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.4,7,0.045,0.0056,1,1,0
Aluminum Alloy,35.45,2870,0.26,4.4,16,0.26,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.4,11,0.133,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.8,15,0.004,0.0137,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,6,0.208,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,5,0.28,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,0,0.205,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,13,0.094,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,15,0.188,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,6,0.054,0.0168,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,10,0.197,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.0,8,0.327,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,12,0.034,0.0039,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.1,16,0.111,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,12,0.053,0.0193,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,1,0.213,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,17,0.199,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,10,0.113,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,12.0,10,0.103,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,14,0.333,0.0003,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,5,0.093,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,12,0.332,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,12,0.166,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,2,0.205,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,6,0.028,0.0057,1,1,0
Aluminum Alloy,35.45,2870,0.26,16.5,17,0.093,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,14,0.15,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.8,15,0.237,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,6,0.333,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,17,0.034,0.0186,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.4,1,0.083,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,6,0.06,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,1,0.113,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,5,0.13,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,16,0.262,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.7,14,0.169,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,14,0.323,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.3,10,0.263,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,11,0.083,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,0,0.173,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,15,0.308,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,11,0.188,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,16,0.121,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.8,15,0.273,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.5,15,0.294,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.6,6,0.192,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.6,18,0.209,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,7,0.144,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,8,0.191,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,10,0.312,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.5,3,0.04,0.0147,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.0,18,0.021,0.0072,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.8,7,0.329,0.0141,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,8,0.017,0.0133,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,2,0.006,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,13,0.237,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,16,0.321,0.013,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.2,7,0.078,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,10,0.308,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.0,16,0.237,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,8,0.098,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.8,4,0.161,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.0,13,0.014,0.0043,1,1,0
Aluminum Alloy,35.45,2870,0.26,25.2,0,0.064,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,11,0.091,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,18,0.022,0.0111,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.6,2,0.079,0.0025,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,15,0.313,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,11,0.324,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,7,0.272,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,12,0.031,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,16,0.166,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,1,0.106,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,16,0.19,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,14,0.131,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,13,0.152,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,8,0.111,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.7,16,0.072,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,8,0.263,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,14,0.297,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,7,0.186,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.4,0,0.29,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,12,0.163,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,15,0.297,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,3,0.203,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.6,11,0.294,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,8,0.189,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,6,0.192,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,8,0.149,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.4,0,0.011,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.7,17,0.245,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,12,0.307,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.8,8,0.009,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.9,7,0.278,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.5,4,0.093,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.6,0,0.036,0.0035,1,1,0
Aluminum Alloy,35.45,2870,0.26,16.0,18,0.327,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,15,0.088,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,11,0.184,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,5,0.233,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,0,0.288,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.8,9,0.176,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,3,0.22,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,3,0.105,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,3,0.08,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.4,18,0.252,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,0,0.166,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,1,0.107,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.7,1,0.205,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,15,0.231,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,16,0.178,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,17,0.265,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,5,0.016,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.0,13,0.324,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,12,0.289,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,1,0.023,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,13.5,7,0.306,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,13,0.251,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.9,2,0.296,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,8,0.197,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,11,0.213,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,2,0.283,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,9,0.22,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,1,0.308,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,14,0.166,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,16,0.148,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.6,2,0.216,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.7,14,0.144,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,0,0.33,0.0127,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,3,0.329,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,5,0.093,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,10,0.233,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,9,0.22,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,17,0.294,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,1,0.133,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,3,0.128,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.4,7,0.295,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,17,0.313,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.8,6,0.298,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,0,0.272,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.2,0,0.136,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,1,0.035,0.0135,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.7,10,0.218,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,7,0.305,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.2,3,0.322,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,9,0.14,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.5,3,0.187,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.0,9,0.214,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.7,3,0.313,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,7,0.117,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.0,17,0.186,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,10,0.093,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,8,0.284,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.1,12,0.23,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,2,0.21,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.3,15,0.159,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.1,9,0.092,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,6,0.245,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.4,9,0.095,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,5,0.224,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.6,4,0.078,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,2,0.265,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.1,5,0.231,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.4,16,0.056,0.0048,1,1,0
Aluminum Alloy,35.45,2870,0.26,27.7,13,0.061,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.6,0,0.163,0.0075,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,14,0.271,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.1,9,0.248,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,9,0.117,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,14,0.249,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,18,0.109,0.0175,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,10,0.013,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.5,6,0.162,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,8,0.326,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,4,0.239,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.9,13,0.17,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.1,16,0.101,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,10,0.028,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,6,0.044,0.007,1,1,0
Aluminum Alloy,35.45,2870,0.26,5.0,2,0.318,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,1,0.054,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,5,0.082,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,18,0.059,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,7,0.324,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,11,0.245,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.1,6,0.013,0.0166,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,7,0.337,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.9,17,0.154,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.2,2,0.022,0.0196,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,14,0.041,0.011,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.4,14,0.087,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.2,6,0.003,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,16,0.074,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.9,12,0.239,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,3,0.217,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.4,13,0.141,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,18,0.228,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.5,13,0.307,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,3,0.002,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.7,0,0.29,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,17,0.312,0.0093,0,0,0
