Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,84.9,9.0,93.2,0.313,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.5,9.2,67.1,0.103,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,6.1,42.8,0.378,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.4,6.2,24.0,0.354,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.2,6.1,25.2,0.413,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,99.0,9.5,14.9,0.015,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.9,7.3,81.3,0.397,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.3,9.2,29.2,0.083,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.1,9.5,62.7,0.242,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.7,8.6,58.4,0.374,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,88.8,9.1,28.6,0.09,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,9.2,94.2,0.467,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.8,7.8,44.1,0.375,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.0,9.7,56.6,0.118,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.4,6.8,67.1,0.012,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,7.1,91.6,0.088,0.0074,1,1,0
Aluminum Alloy,35.45,2870,0.26,51.4,10.4,20.8,0.196,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.4,6.6,40.3,0.37,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.8,9.0,18.9,0.125,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.1,9.5,25.1,0.124,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,8.3,51.8,0.493,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.2,7.0,66.4,0.123,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.2,8.7,53.7,0.19,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.2,10.6,78.1,0.444,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,7.0,88.4,0.168,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.8,7.4,50.6,0.273,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.5,9.9,82.6,0.009,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.2,10.0,91.2,0.356,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.3,8.9,84.4,0.344,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.6,10.6,88.1,0.456,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.1,7.4,31.1,0.424,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.5,8.7,42.8,0.343,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.3,7.1,77.6,0.483,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.9,8.2,65.8,0.308,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.7,6.3,23.2,0.442,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.1,6.5,34.9,0.486,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,97.0,8.7,17.1,0.189,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.4,7.3,79.7,0.438,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.4,6.7,81.2,0.056,0.0152,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.9,9.8,35.4,0.29,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.2,9.6,92.3,0.429,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,88.4,8.9,29.4,0.281,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.6,9.5,10.4,0.365,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.9,8.4,76.8,0.172,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,8.5,96.2,0.517,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,94.6,7.0,99.6,0.086,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.5,9.3,23.0,0.115,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.5,6.9,71.2,0.034,0.004,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.3,7.1,55.1,0.097,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.5,6.1,80.3,0.409,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.0,8.8,77.5,0.105,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,83.9,6.7,66.5,0.406,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.2,8.3,41.8,0.194,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,68.2,9.3,78.1,0.007,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.2,10.0,11.1,0.342,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,9.8,29.9,0.177,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,87.9,7.7,54.6,0.413,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.4,8.2,95.6,0.243,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.4,8.6,37.2,0.362,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.7,10.9,67.3,0.442,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.7,9.4,68.3,0.457,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.4,6.9,75.3,0.464,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.6,9.2,42.9,0.389,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,10.4,32.3,0.326,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,7.0,36.5,0.499,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.5,9.9,42.2,0.463,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.1,8.9,99.6,0.049,0.0022,1,1,0
Aluminum Alloy,35.45,2870,0.26,92.7,10.5,56.9,0.104,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,6.3,56.6,0.371,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.7,10.0,24.1,0.374,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,9.1,21.4,0.158,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.4,7.5,61.2,0.457,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.5,8.8,83.3,0.386,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,83.2,6.0,71.3,0.243,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.6,8.0,74.1,0.512,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,93.0,10.4,98.0,0.405,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.9,8.7,49.7,0.406,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.4,8.1,86.5,0.341,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.6,10.8,46.1,0.034,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.0,10.1,77.2,0.144,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,7.5,92.4,0.363,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,6.2,96.3,0.049,0.0091,1,1,0
Aluminum Alloy,35.45,2870,0.26,31.6,6.4,29.6,0.128,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,8.1,62.5,0.279,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.8,9.8,11.1,0.173,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.4,6.9,72.9,0.033,0.0033,1,1,0
Aluminum Alloy,35.45,2870,0.26,23.5,8.7,46.0,0.443,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.8,6.1,74.3,0.271,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.3,10.8,79.1,0.087,0.003,1,1,0
Aluminum Alloy,35.45,2870,0.26,74.3,7.9,84.2,0.233,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.9,9.9,45.0,0.51,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.4,6.5,10.5,0.074,0.0054,1,1,0
Aluminum Alloy,35.45,2870,0.26,28.3,7.1,98.9,0.281,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,6.2,29.5,0.026,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.9,8.9,46.0,0.138,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.5,6.6,39.6,0.136,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,13.2,6.2,33.2,0.404,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.2,8.7,22.4,0.111,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.4,6.8,30.3,0.412,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.1,10.7,84.1,0.034,0.0138,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.8,9.1,40.6,0.255,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.4,9.1,17.2,0.495,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.9,7.3,98.0,0.199,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.9,10.1,16.5,0.094,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,91.4,9.0,91.4,0.285,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.7,9.1,70.0,0.32,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,9.4,77.8,0.079,0.0167,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.7,9.8,12.0,0.015,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.9,6.9,16.7,0.387,0.0085,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.1,8.2,25.9,0.456,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,10.0,93.3,0.349,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,92.3,6.5,66.5,0.409,0.0163,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.2,8.3,56.4,0.417,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.8,7.0,50.6,0.022,0.0181,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.8,10.9,32.7,0.28,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.5,10.2,60.6,0.081,0.0017,1,1,0
Aluminum Alloy,35.45,2870,0.26,65.0,9.3,93.1,0.126,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,95.1,8.0,89.2,0.506,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.1,10.1,20.1,0.11,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,10.5,31.8,0.394,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,9.4,66.4,0.016,0.0189,0,0,0
Aluminum Alloy,35.45,2870,0.26,85.4,8.6,75.3,0.193,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,90.1,9.0,92.1,0.003,0.0155,0,0,0
Aluminum Alloy,35.45,2870,0.26,99.1,7.8,98.5,0.547,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.1,6.3,57.0,0.263,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.3,6.5,95.2,0.428,0.0034,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.5,10.7,80.3,0.157,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,96.5,10.0,80.1,0.171,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.1,9.1,68.0,0.214,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.5,8.5,78.7,0.477,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.5,7.6,22.3,0.339,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,9.7,52.1,0.343,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,97.0,10.4,67.1,0.262,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.2,8.5,59.9,0.392,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.1,10.7,16.8,0.25,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.9,6.2,70.6,0.499,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.4,8.4,58.1,0.11,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,99.8,10.7,45.5,0.113,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.5,6.0,40.9,0.295,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.6,8.1,93.0,0.077,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,48.4,7.7,12.2,0.287,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.7,6.6,38.8,0.333,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,36.6,6.5,49.3,0.387,0.0155,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.0,9.9,19.7,0.032,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.4,8.4,66.9,0.09,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.2,6.5,92.8,0.439,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.7,6.2,15.5,0.381,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.8,7.5,11.2,0.519,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.5,6.6,93.3,0.126,0.001,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,10.3,17.7,0.13,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.2,7.7,58.2,0.145,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.0,8.7,88.4,0.509,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.8,7.3,18.5,0.174,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.3,6.0,55.5,0.341,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.7,9.8,83.9,0.483,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.8,10.3,95.0,0.528,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,7.4,92.2,0.3,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.3,6.1,30.5,0.404,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.2,9.1,82.7,0.312,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.2,9.9,15.6,0.159,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.0,7.9,18.6,0.463,0.0131,1,0,0
Aluminum Alloy,35.45,2870,0.26,82.0,8.7,52.1,0.185,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.2,7.3,12.2,0.257,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,47.5,9.7,74.1,0.336,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,100.6,10.1,48.2,0.155,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.7,9.6,64.1,0.167,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,10.3,15.7,0.426,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.6,6.5,12.1,0.395,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.8,7.6,48.4,0.507,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.0,10.7,41.6,0.015,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.5,10.0,20.6,0.413,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.9,8.0,46.3,0.214,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,89.5,9.9,76.2,0.081,0.0065,1,1,0
Aluminum Alloy,35.45,2870,0.26,60.7,10.0,53.9,0.152,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.1,9.8,35.4,0.247,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.7,9.4,14.6,0.404,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.4,10.5,73.8,0.051,0.0148,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.9,9.7,45.1,0.466,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.5,6.3,35.8,0.084,0.0128,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.6,10.0,49.1,0.302,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.1,8.4,85.2,0.281,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.9,7.2,38.3,0.088,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.1,6.0,20.8,0.174,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,84.9,9.0,99.3,0.287,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.3,8.2,99.5,0.025,0.0147,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.7,7.9,65.0,0.084,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.8,7.4,36.5,0.216,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,60.2,10.9,80.8,0.236,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.7,10.7,82.7,0.148,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.3,8.0,73.3,0.506,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,8.0,98.1,0.006,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,67.8,6.2,12.7,0.446,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.8,10.0,41.9,0.088,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,55.2,7.3,75.8,0.306,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.3,10.6,19.6,0.426,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,81.5,8.5,27.0,0.185,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.7,8.0,60.7,0.51,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,93.5,7.0,25.3,0.509,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,88.7,8.3,94.2,0.11,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,98.7,10.8,38.7,0.403,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.9,10.7,98.1,0.402,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.3,8.7,95.0,0.3,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,88.2,6.5,56.1,0.195,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.4,8.0,32.5,0.168,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,73.7,7.8,14.6,0.036,0.0131,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.1,7.4,63.0,0.227,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,98.3,8.5,11.4,0.138,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,32.4,10.5,35.9,0.501,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,42.8,6.9,93.2,0.225,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,6.1,48.7,0.153,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.0,9.3,29.2,0.479,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.1,6.9,16.4,0.301,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.7,6.7,67.2,0.352,0.0051,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.5,6.5,43.2,0.184,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,87.1,8.3,94.7,0.163,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.5,10.3,72.8,0.421,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.0,7.2,94.1,0.282,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,100.0,7.1,97.6,0.386,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.5,6.9,53.7,0.544,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.3,8.5,70.7,0.342,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,98.6,10.0,70.3,0.498,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,39.1,7.9,82.6,0.534,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.7,6.3,53.6,0.512,0.0124,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.6,6.2,67.4,0.444,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,10.5,69.0,0.298,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.3,8.5,19.5,0.025,0.0198,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.8,7.3,13.2,0.337,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.5,7.7,32.3,0.178,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,7.3,18.1,0.424,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,10.4,64.2,0.062,0.0068,1,1,0
Aluminum Alloy,35.45,2870,0.26,22.5,6.1,78.0,0.145,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,94.5,10.3,11.9,0.42,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.8,6.1,74.2,0.441,0.0016,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,10.1,58.4,0.195,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,23.5,9.5,40.6,0.167,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.5,8.5,21.7,0.256,0.0162,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.3,9.3,18.2,0.402,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.1,8.4,38.2,0.545,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.6,6.5,75.4,0.004,0.0047,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,9.2,98.7,0.459,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.0,7.7,21.4,0.302,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,18.3,9.8,19.8,0.484,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,97.7,8.2,57.9,0.479,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,89.2,10.0,44.4,0.272,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.1,9.4,83.9,0.492,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.9,6.1,82.0,0.401,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.4,7.4,33.7,0.028,0.0192,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.8,7.3,87.2,0.13,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.3,10.3,42.1,0.034,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.1,10.8,98.4,0.233,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.8,6.4,76.8,0.372,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,88.6,7.0,62.0,0.177,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.6,6.5,74.5,0.548,0.0176,0,0,0
Aluminum Alloy,35.45,2870,0.26,81.5,9.5,24.9,0.286,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,84.6,8.6,46.8,0.067,0.0157,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.9,10.8,62.8,0.32,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,91.2,9.7,56.2,0.316,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.8,9.0,39.4,0.284,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,6.2,65.3,0.032,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,91.2,8.9,85.7,0.496,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,10.9,31.6,0.319,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.1,9.5,64.7,0.186,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,96.9,10.5,49.1,0.399,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.5,10.5,10.8,0.468,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,7.8,100.6,0.092,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,95.3,7.3,61.1,0.399,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.0,10.5,16.6,0.19,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,65.1,7.4,62.1,0.313,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,64.9,10.5,80.3,0.274,0.0102,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.1,7.1,93.1,0.283,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,10.0,11.2,0.5,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.2,7.0,48.6,0.347,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,16.5,10.0,44.6,0.054,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,30.0,9.8,58.1,0.055,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.8,6.5,26.9,0.448,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.4,10.5,59.1,0.42,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.1,9.2,82.6,0.286,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,10.9,43.7,0.148,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,9.8,60.7,0.494,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.5,6.6,20.6,0.034,0.0101,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.0,7.2,83.1,0.17,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.5,9.6,95.8,0.523,0.0084,0,0,0
Aluminum Alloy,35.45,2870,0.26,82.0,9.2,53.3,0.363,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.8,8.8,92.9,0.284,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,68.1,9.5,43.6,0.131,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.7,8.0,41.1,0.529,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,9.4,70.8,0.084,0.0052,1,1,0
Aluminum Alloy,35.45,2870,0.26,82.5,9.3,90.8,0.405,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.5,8.1,88.1,0.477,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.1,8.1,58.2,0.233,0.0012,0,0,0
