Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Angle,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,8.8,37,0.096,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,25,0.2,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,41,0.219,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,37,0.173,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,34,0.048,0.018,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,35,0.156,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,35,0.032,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,42,0.141,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,28,0.067,0.0003,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,41,0.024,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.0,45,0.025,0.0198,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,39,0.152,0.0057,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,26,0.119,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,36,0.216,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,38,0.135,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,35,0.189,0.0123,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,43,0.193,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,26,0.131,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,30,0.195,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,28,0.187,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,28,0.003,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,36,0.203,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,36,0.116,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,26,0.122,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,27,0.083,0.0053,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.9,35,0.212,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,30,0.121,0.0179,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,33,0.1,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,39,0.007,0.0035,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,39,0.104,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,41,0.121,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,45,0.086,0.0036,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.7,26,0.051,0.0081,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.7,28,0.103,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,33,0.112,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,42,0.175,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,31,0.147,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,44,0.228,0.0117,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,32,0.15,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,27,0.084,0.0129,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,26,0.012,0.0141,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,45,0.209,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,40,0.125,0.0184,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,27,0.179,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,44,0.043,0.0066,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.8,43,0.158,0.0164,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,45,0.109,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,31,0.005,0.0145,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,39,0.051,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,33,0.116,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,29,0.018,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,34,0.142,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,36,0.02,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,43,0.124,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,39,0.153,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,30,0.013,0.0158,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,31,0.159,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,29,0.211,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,38,0.19,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,39,0.207,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,39,0.097,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,38,0.167,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,42,0.012,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,32,0.112,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,38,0.069,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,45,0.186,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,32,0.122,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,39,0.137,0.0065,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,26,0.066,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,36,0.16,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,26,0.106,0.0172,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,44,0.196,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,29,0.101,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,35,0.121,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,25,0.09,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,45,0.015,0.0195,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,38,0.137,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,32,0.094,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,35,0.018,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,44,0.129,0.0135,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,40,0.018,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,43,0.063,0.0026,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.7,35,0.132,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,26,0.004,0.0163,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,27,0.144,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,44,0.066,0.0096,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.0,40,0.027,0.0064,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.7,32,0.14,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,35,0.128,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,27,0.139,0.0104,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,26,0.219,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,38,0.019,0.0113,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,32,0.043,0.0096,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.9,34,0.121,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,28,0.171,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,38,0.096,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,30,0.096,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,35,0.1,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,39,0.206,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,44,0.098,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,32,0.1,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,31,0.149,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,34,0.105,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,37,0.146,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,34,0.015,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,45,0.067,0.0144,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,31,0.106,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,28,0.006,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,43,0.062,0.0132,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,43,0.031,0.02,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,34,0.206,0.0067,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,35,0.071,0.0114,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,29,0.01,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,31,0.048,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,42,0.168,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,42,0.032,0.004,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.5,34,0.165,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,40,0.145,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,35,0.168,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,30,0.173,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,30,0.222,0.0103,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,45,0.135,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,37,0.067,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,31,0.23,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,29,0.052,0.0059,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.4,33,0.061,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,34,0.005,0.0003,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,42,0.115,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,43,0.157,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,38,0.05,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,31,0.085,0.0028,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.8,26,0.142,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,25,0.144,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,39,0.108,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,28,0.116,0.0171,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,41,0.203,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,41,0.109,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,35,0.227,0.0088,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,43,0.19,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,27,0.055,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,25,0.103,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,42,0.132,0.0077,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,26,0.226,0.0102,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,32,0.143,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,38,0.108,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,41,0.075,0.0055,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.6,33,0.149,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,32,0.223,0.0048,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,41,0.169,0.0021,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,25,0.015,0.0207,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,36,0.146,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,43,0.132,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,38,0.206,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,36,0.019,0.0011,1,1,1
Aluminum Alloy,35.45,2870,0.26,8.1,44,0.163,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,37,0.043,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,30,0.172,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.5,39,0.108,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,37,0.106,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,31,0.059,0.0126,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,37,0.144,0.0013,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,44,0.087,0.0181,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,43,0.098,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,42,0.071,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,33,0.081,0.0058,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.2,36,0.083,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,29,0.143,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,29,0.028,0.0061,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.1,27,0.084,0.0069,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.1,44,0.072,0.0061,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,31,0.018,0.0152,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,34,0.006,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,34,0.107,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,39,0.101,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,35,0.133,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,42,0.102,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,45,0.061,0.0068,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.0,45,0.137,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,28,0.049,0.0191,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,35,0.067,0.017,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,42,0.214,0.014,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,28,0.198,0.0054,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,30,0.133,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,30,0.006,0.0143,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,31,0.124,0.0098,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,39,0.195,0.0091,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,29,0.196,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,36,0.092,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,30,0.063,0.0054,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.8,39,0.029,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,42,0.086,0.0103,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,36,0.012,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,37,0.042,0.0076,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.9,32,0.062,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,44,0.158,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,41,0.172,0.0149,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,26,0.146,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,38,0.102,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,43,0.182,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,36,0.013,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,38,0.11,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,34,0.198,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,42,0.191,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,33,0.18,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,32,0.085,0.002,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.1,44,0.052,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.3,40,0.225,0.0169,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,34,0.129,0.0153,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,29,0.003,0.0104,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,28,0.216,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,39,0.223,0.018,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,36,0.09,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,31,0.222,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,25,0.112,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,40,0.204,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,39,0.131,0.0061,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,44,0.099,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,25,0.035,0.009,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.5,25,0.066,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,45,0.205,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,32,0.155,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,43,0.092,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,33,0.206,0.0081,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,33,0.099,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,37,0.052,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.7,32,0.121,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,39,0.01,0.0171,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,42,0.073,0.0082,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.6,45,0.073,0.015,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,39,0.203,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,26,0.029,0.0192,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,39,0.053,0.0017,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.4,45,0.124,0.0187,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,25,0.189,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,33,0.056,0.0096,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,28,0.038,0.007,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,26,0.092,0.0089,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,33,0.183,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,45,0.042,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,25,0.116,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,25,0.148,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,32,0.21,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,34,0.155,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,29,0.205,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,36,0.105,0.0168,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,37,0.213,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,36,0.047,0.0126,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,41,0.071,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,28,0.049,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.2,32,0.037,0.0077,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,42,0.096,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,36,0.197,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,45,0.026,0.01,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.4,32,0.095,0.0133,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,40,0.16,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,32,0.079,0.0041,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.6,40,0.111,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,32,0.173,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,32,0.163,0.0134,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,36,0.046,0.0013,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.5,31,0.183,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,45,0.005,0.0106,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,35,0.087,0.0185,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,41,0.184,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,30,0.029,0.0063,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.6,35,0.164,0.0199,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,36,0.2,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,39,0.109,0.0121,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,35,0.015,0.0172,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,37,0.006,0.0121,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,40,0.064,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,37,0.075,0.0036,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.8,30,0.185,0.0209,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,28,0.121,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,27,0.217,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,31,0.081,0.0205,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,32,0.109,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,44,0.106,0.0193,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,39,0.203,0.0053,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,36,0.184,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,27,0.134,0.0039,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,38,0.23,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,39,0.09,0.0117,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,45,0.104,0.0096,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,42,0.043,0.007,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,42,0.175,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,32,0.126,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,42,0.222,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.9,40,0.039,0.0058,1,1,0
Aluminum Alloy,35.45,2870,0.26,9.8,42,0.03,0.0066,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.4,42,0.05,0.0076,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.1,33,0.092,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,25,0.177,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,28,0.07,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.1,37,0.074,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,36,0.134,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,30,0.196,0.0161,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,25,0.058,0.0041,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.0,43,0.005,0.0155,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,38,0.161,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,31,0.053,0.0196,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,43,0.198,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,44,0.165,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,25,0.114,0.02,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,43,0.104,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,45,0.103,0.0046,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,38,0.004,0.0019,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,26,0.12,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,34,0.048,0.0038,1,1,0
Aluminum Alloy,35.45,2870,0.26,7.5,26,0.145,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,39,0.013,0.0132,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,39,0.017,0.0146,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,35,0.172,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,25,0.172,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,35,0.221,0.0123,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,27,0.228,0.0122,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,30,0.145,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,28,0.219,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,44,0.102,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,36,0.098,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,35,0.125,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,30,0.065,0.005,1,1,0
Aluminum Alloy,35.45,2870,0.26,10.3,40,0.02,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,30,0.181,0.0167,1,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,31,0.067,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,25,0.056,0.0126,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,29,0.05,0.0098,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.7,29,0.177,0.0151,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,25,0.1,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.6,41,0.038,0.0032,1,1,0
Aluminum Alloy,35.45,2870,0.26,6.3,31,0.19,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,35,0.064,0.0066,1,1,0
