Material Type,Material Hardness Number,Desity,Poissons Ratio,Length,Depth,Width,Tolerance,Surface finish,End Milling-Rough operation,End Milling-Semi finish operation,End Milling-Finish operation
Aluminum Alloy,35.45,2870,0.26,71.4,18.8,75.2,0.166,0.0138,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.7,4.9,44.1,0.07,0.0134,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.8,17.1,74.1,0.225,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.3,7.4,6.9,0.198,0.0206,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,9.6,10.3,0.182,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.9,4.3,29.1,0.304,0.01,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.3,18.6,54.9,0.198,0.0066,0,0,0
Aluminum Alloy,35.45,2870,0.26,27.6,3.1,51.3,0.152,0.0195,1,0,0
Aluminum Alloy,35.45,2870,0.26,37.8,9.1,69.1,0.389,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.2,5.7,61.0,0.252,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,10.6,33.6,0.21,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.0,20.8,19.7,0.075,0.0204,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.2,15.5,17.8,0.423,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,76.3,11.8,26.6,0.442,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,74.7,4.5,46.6,0.104,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.0,16.3,20.9,0.118,0.0192,1,0,0
Aluminum Alloy,35.45,2870,0.26,64.0,0.8,35.4,0.067,0.0049,1,1,0
Aluminum Alloy,35.45,2870,0.26,16.9,13.1,52.2,0.155,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.0,12.6,51.5,0.056,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.2,0.7,69.2,0.217,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.9,16.0,17.6,0.205,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.8,9.2,3.1,0.469,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,29.1,4.2,21.4,0.236,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.7,4.5,5.1,0.05,0.0153,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,17.5,6.9,0.421,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.1,17.8,23.8,0.4,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,13.9,72.9,0.342,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,0.2,5.9,0.114,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.1,4.5,8.8,0.158,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,52.7,3.5,76.0,0.179,0.0097,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.2,1.0,27.2,0.167,0.0144,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.5,0.0,69.1,0.439,0.0202,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.6,10.1,28.7,0.329,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.9,2.1,43.4,0.161,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,12.6,51.1,0.105,0.0198,1,0,0
Aluminum Alloy,35.45,2870,0.26,11.9,8.9,48.7,0.33,0.0101,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,13.0,55.2,0.261,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.5,12.3,45.7,0.289,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,0.2,17.0,0.417,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.8,19.6,32.9,0.229,0.0115,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,10.3,69.5,0.221,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,2.0,51.2,0.299,0.004,0,0,0
Aluminum Alloy,35.45,2870,0.26,12.3,2.4,68.4,0.151,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.7,9.4,19.4,0.228,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,31.9,11.2,36.3,0.449,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.3,10.9,44.9,0.054,0.007,1,1,0
Aluminum Alloy,35.45,2870,0.26,69.7,12.3,75.5,0.207,0.0044,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.7,10.5,14.1,0.381,0.0122,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.8,10.6,9.5,0.08,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,18.8,11.8,0.245,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.3,14.2,52.0,0.054,0.0068,1,1,0
Aluminum Alloy,35.45,2870,0.26,42.5,8.7,38.2,0.222,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.9,7.9,16.7,0.46,0.0041,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.4,6.4,77.6,0.281,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,6.3,21.7,0.227,0.0146,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.3,1.9,29.3,0.202,0.0191,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.4,14.7,15.3,0.219,0.0106,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.9,17.6,35.1,0.343,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.4,10.1,15.0,0.242,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,17.6,12.6,58.9,0.104,0.003,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.3,12.1,46.6,0.419,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.3,4.0,26.1,0.038,0.0035,1,1,0
Aluminum Alloy,35.45,2870,0.26,15.0,6.8,25.9,0.225,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.3,10.6,61.9,0.124,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.1,13.2,11.2,0.249,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.1,18.3,34.0,0.427,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.6,4.4,80.7,0.021,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.7,4.9,72.3,0.202,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.3,15.6,12.1,0.362,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.3,6.9,75.1,0.288,0.0007,0,0,0
Aluminum Alloy,35.45,2870,0.26,62.0,8.6,67.5,0.324,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,8.6,26.5,0.433,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.3,11.0,47.0,0.095,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,72.7,14.1,8.3,0.389,0.0036,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.5,9.9,33.8,0.129,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.0,9.2,54.3,0.364,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,11.0,56.4,0.173,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.9,8.1,24.3,0.319,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.0,4.9,17.0,0.208,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.7,9.2,77.3,0.334,0.0078,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,3.9,20.5,0.276,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.3,3.9,43.0,0.166,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.3,2.6,56.3,0.187,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.5,9.9,13.0,0.258,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,25.1,19.9,41.1,0.229,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,9.7,11.9,0.434,0.0188,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.9,18.0,62.9,0.295,0.0059,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.6,17.8,75.7,0.021,0.0043,1,1,0
Aluminum Alloy,35.45,2870,0.26,12.2,2.3,68.2,0.285,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.1,18.8,54.2,0.2,0.0201,0,0,0
Aluminum Alloy,35.45,2870,0.26,52.6,4.2,36.9,0.183,0.0056,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.2,13.2,29.9,0.105,0.021,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,19.1,56.7,0.23,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.1,3.4,70.1,0.103,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.4,13.1,7.5,0.213,0.0027,0,0,0
Aluminum Alloy,35.45,2870,0.26,14.4,17.8,27.9,0.126,0.0112,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.2,3.3,36.3,0.21,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,60.0,12.3,6.5,0.406,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,8.1,80.5,0.253,0.0052,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.9,4.1,20.8,0.221,0.0043,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,18.6,75.7,0.405,0.0068,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.3,13.7,78.0,0.175,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.0,15.4,60.7,0.194,0.0174,1,0,0
Aluminum Alloy,35.45,2870,0.26,27.1,15.0,15.6,0.46,0.0136,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.9,5.5,48.3,0.153,0.0073,0,0,0
Aluminum Alloy,35.45,2870,0.26,26.6,15.0,59.8,0.055,0.0042,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.1,11.2,78.4,0.249,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.8,16.7,51.5,0.232,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.9,8.7,39.5,0.377,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,54.3,15.0,48.6,0.39,0.0136,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.0,5.4,49.7,0.36,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.6,18.0,60.3,0.178,0.0152,1,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,1.4,71.3,0.053,0.0019,1,1,0
Aluminum Alloy,35.45,2870,0.26,54.3,20.0,22.5,0.089,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.4,9.4,72.8,0.024,0.0159,0,0,0
Aluminum Alloy,35.45,2870,0.26,20.5,0.3,59.1,0.279,0.0119,1,0,0
Aluminum Alloy,35.45,2870,0.26,13.7,18.0,55.9,0.007,0.0022,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,4.5,8.7,0.257,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,43.5,1.2,34.2,0.193,0.0087,0,0,0
Aluminum Alloy,35.45,2870,0.26,25.5,11.2,11.4,0.262,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.1,11.3,59.4,0.334,0.009,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.6,7.9,56.5,0.465,0.0115,0,0,0
Aluminum Alloy,35.45,2870,0.26,50.6,13.7,29.6,0.185,0.0145,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,7.2,62.2,0.196,0.0183,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.5,12.8,57.9,0.237,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,49.8,8.0,62.0,0.065,0.0052,1,1,0
Aluminum Alloy,35.45,2870,0.26,43.5,12.6,69.9,0.095,0.0116,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.2,1.2,25.2,0.458,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.7,14.4,49.2,0.428,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.9,10.7,80.4,0.062,0.0124,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,3.1,24.5,0.267,0.0165,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.5,5.9,51.2,0.307,0.0064,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,3.0,23.0,0.419,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,46.2,4.4,52.3,0.449,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,48.5,1.4,56.8,0.355,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,72.8,0.9,30.6,0.101,0.0114,1,0,0
Aluminum Alloy,35.45,2870,0.26,50.7,12.9,65.6,0.01,0.0142,0,0,0
Aluminum Alloy,35.45,2870,0.26,17.5,1.7,24.8,0.158,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.8,13.8,53.2,0.327,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.2,5.6,26.6,0.363,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.6,16.9,14.7,0.442,0.0033,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,18.9,8.1,0.416,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.9,12.5,47.6,0.119,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,9.7,0.6,49.3,0.186,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.8,16.6,63.0,0.091,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.8,15.2,36.0,0.371,0.0176,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.9,12.6,70.5,0.247,0.0157,1,0,0
Aluminum Alloy,35.45,2870,0.26,19.6,11.1,26.6,0.41,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,53.4,18.8,22.1,0.449,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,22.6,3.4,22.7,0.221,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,0.3,34.1,0.326,0.0017,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.4,3.0,68.3,0.449,0.0072,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,4.2,42.7,0.252,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,45.8,1.8,51.7,0.191,0.0118,1,0,0
Aluminum Alloy,35.45,2870,0.26,63.2,20.0,55.7,0.291,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.1,17.7,49.8,0.413,0.0113,1,0,0
Aluminum Alloy,35.45,2870,0.26,65.4,1.3,70.4,0.411,0.0111,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.4,4.7,44.1,0.385,0.016,1,0,0
Aluminum Alloy,35.45,2870,0.26,33.3,15.4,19.7,0.026,0.0089,1,1,0
Aluminum Alloy,35.45,2870,0.26,61.6,11.5,27.2,0.144,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,26.9,16.8,42.3,0.406,0.0086,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.2,8.1,43.7,0.349,0.0083,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.4,3.3,57.1,0.369,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,41.8,9.5,62.3,0.046,0.0084,1,1,0
Aluminum Alloy,35.45,2870,0.26,47.6,18.7,58.3,0.256,0.0108,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,11.2,16.7,0.074,0.0056,1,1,0
Aluminum Alloy,35.45,2870,0.26,69.1,11.8,25.7,0.206,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,16.7,18.1,25.7,0.307,0.017,1,0,0
Aluminum Alloy,35.45,2870,0.26,56.0,17.6,66.7,0.394,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.7,18.6,61.4,0.093,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.6,15.7,76.8,0.218,0.0103,1,0,0
Aluminum Alloy,35.45,2870,0.26,34.5,14.5,22.2,0.42,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.1,1.1,42.3,0.342,0.0182,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.8,12.3,39.7,0.044,0.0175,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.6,8.7,53.5,0.29,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,55.3,15.5,4.7,0.29,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,79.1,4.3,3.4,0.308,0.0196,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.0,4.6,59.1,0.296,0.0005,0,0,0
Aluminum Alloy,35.45,2870,0.26,43.7,11.6,47.2,0.023,0.0066,1,1,0
Aluminum Alloy,35.45,2870,0.26,43.2,1.2,64.7,0.284,0.0092,0,0,0
Aluminum Alloy,35.45,2870,0.26,18.6,10.8,28.8,0.361,0.0139,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,0.3,66.8,0.355,0.0185,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,7.8,16.2,0.337,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.5,1.5,12.5,0.191,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.0,18.9,67.8,0.118,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.2,13.7,34.9,0.129,0.0069,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.1,0.1,65.1,0.067,0.0067,1,1,0
Aluminum Alloy,35.45,2870,0.26,33.5,10.5,39.4,0.2,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,19.1,47.4,0.422,0.0037,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.3,15.1,10.9,0.374,0.015,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.7,3.4,78.7,0.101,0.0009,0,0,0
Aluminum Alloy,35.45,2870,0.26,30.7,7.4,54.5,0.442,0.0186,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.5,12.0,75.7,0.164,0.0095,0,0,0
Aluminum Alloy,35.45,2870,0.26,58.9,10.3,8.5,0.457,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,33.9,9.3,37.8,0.1,0.0003,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.1,12.3,3.5,0.342,0.0125,1,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,12.6,55.6,0.284,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,75.1,5.8,26.9,0.145,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,57.5,10.8,19.5,0.345,0.0129,1,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,5.2,33.8,0.022,0.0076,1,1,0
Aluminum Alloy,35.45,2870,0.26,24.2,10.1,54.3,0.064,0.0199,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.7,20.0,9.9,0.246,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.5,14.7,75.1,0.439,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.5,11.4,16.2,0.366,0.019,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.1,8.4,6.3,0.394,0.0014,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,12.9,25.4,0.121,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,79.9,14.7,47.5,0.206,0.0178,1,0,0
Aluminum Alloy,35.45,2870,0.26,78.6,11.9,61.6,0.18,0.008,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.2,8.2,19.1,0.035,0.0078,1,1,0
Aluminum Alloy,35.45,2870,0.26,60.7,1.9,77.6,0.399,0.0026,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.1,15.2,48.7,0.287,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,44.6,11.8,46.1,0.298,0.0079,0,0,0
Aluminum Alloy,35.45,2870,0.26,70.2,18.8,7.5,0.419,0.0063,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.1,1.6,38.7,0.134,0.0181,1,0,0
Aluminum Alloy,35.45,2870,0.26,20.2,3.1,13.6,0.232,0.0082,0,0,0
Aluminum Alloy,35.45,2870,0.26,59.6,2.0,53.2,0.071,0.0074,1,1,0
Aluminum Alloy,35.45,2870,0.26,29.4,9.1,64.3,0.347,0.0148,1,0,0
Aluminum Alloy,35.45,2870,0.26,44.8,7.6,47.9,0.026,0.0055,1,1,0
Aluminum Alloy,35.45,2870,0.26,61.9,7.5,67.1,0.305,0.0049,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,19.6,42.1,0.458,0.0076,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.8,3.7,58.7,0.116,0.0024,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.8,3.2,59.3,0.433,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,46.4,1.5,40.7,0.237,0.011,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.0,12.1,47.2,0.448,0.0173,1,0,0
Aluminum Alloy,35.45,2870,0.26,73.3,7.1,8.4,0.347,0.006,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.3,8.1,20.3,0.397,0.018,1,0,0
Aluminum Alloy,35.45,2870,0.26,15.8,15.9,41.7,0.063,0.0139,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.9,18.0,16.2,0.182,0.0099,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.4,11.3,49.9,0.281,0.0023,0,0,0
Aluminum Alloy,35.45,2870,0.26,47.9,8.5,64.1,0.246,0.0177,1,0,0
Aluminum Alloy,35.45,2870,0.26,31.8,18.1,37.0,0.299,0.0004,0,0,0
Aluminum Alloy,35.45,2870,0.26,54.1,3.6,71.7,0.061,0.0047,1,1,0
Aluminum Alloy,35.45,2870,0.26,8.3,3.3,41.5,0.07,0.0013,1,1,0
Aluminum Alloy,35.45,2870,0.26,53.1,5.2,7.7,0.288,0.0006,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.9,12.8,47.3,0.122,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,55.8,4.4,77.2,0.304,0.012,1,0,0
Aluminum Alloy,35.45,2870,0.26,42.6,7.6,21.2,0.214,0.0154,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.0,0.6,4.9,0.34,0.0143,1,0,0
Aluminum Alloy,35.45,2870,0.26,51.6,6.1,29.9,0.297,0.0208,0,0,0
Aluminum Alloy,35.45,2870,0.26,75.4,11.1,74.4,0.079,0.0132,1,0,0
Aluminum Alloy,35.45,2870,0.26,49.2,15.5,42.9,0.128,0.0189,1,0,0
Aluminum Alloy,35.45,2870,0.26,66.5,9.7,76.6,0.17,0.0008,0,0,0
Aluminum Alloy,35.45,2870,0.26,28.2,14.5,69.4,0.244,0.0031,0,0,0
Aluminum Alloy,35.45,2870,0.26,56.1,16.5,36.4,0.044,0.0112,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.3,6.9,23.4,0.307,0.0038,0,0,0
Aluminum Alloy,35.45,2870,0.26,15.6,18.9,42.7,0.038,0.0178,0,0,0
Aluminum Alloy,35.45,2870,0.26,77.8,11.5,9.9,0.191,0.0109,1,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,10.2,56.2,0.1,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,40.9,16.2,53.8,0.099,0.0142,1,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,15.3,36.4,0.213,0.0032,0,0,0
Aluminum Alloy,35.45,2870,0.26,21.2,8.9,80.4,0.222,0.0156,1,0,0
Aluminum Alloy,35.45,2870,0.26,57.7,11.4,78.1,0.281,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,30.6,15.7,71.2,0.287,0.0058,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.2,13.3,33.3,0.4,0.0137,1,0,0
Aluminum Alloy,35.45,2870,0.26,28.1,0.9,9.6,0.111,0.0055,0,0,0
Aluminum Alloy,35.45,2870,0.26,69.6,20.8,55.9,0.285,0.0042,0,0,0
Aluminum Alloy,35.45,2870,0.26,45.2,8.7,75.8,0.442,0.0203,0,0,0
Aluminum Alloy,35.45,2870,0.26,34.5,17.5,75.4,0.022,0.0108,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.5,4.0,21.1,0.325,0.0158,1,0,0
Aluminum Alloy,35.45,2870,0.26,23.4,15.4,31.5,0.387,0.0094,0,0,0
Aluminum Alloy,35.45,2870,0.26,37.0,3.7,41.6,0.099,0.0071,0,0,0
Aluminum Alloy,35.45,2870,0.26,40.6,7.9,21.9,0.289,0.0127,1,0,0
Aluminum Alloy,35.45,2870,0.26,38.7,4.4,10.7,0.104,0.0197,1,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,6.5,9.5,0.34,0.005,0,0,0
Aluminum Alloy,35.45,2870,0.26,35.0,12.6,33.7,0.075,0.0018,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,17.8,7.0,0.267,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,71.3,6.1,30.4,0.153,0.0028,0,0,0
Aluminum Alloy,35.45,2870,0.26,51.3,17.5,57.2,0.419,0.0074,0,0,0
Aluminum Alloy,35.45,2870,0.26,22.0,1.5,68.2,0.397,0.0011,0,0,0
Aluminum Alloy,35.45,2870,0.26,63.4,13.1,60.0,0.439,0.0045,0,0,0
Aluminum Alloy,35.45,2870,0.26,78.7,20.0,46.3,0.328,0.0126,1,0,0
Aluminum Alloy,35.45,2870,0.26,80.9,9.9,50.1,0.433,0.0029,0,0,0
Aluminum Alloy,35.45,2870,0.26,32.9,7.4,74.6,0.014,0.0062,0,0,0
Aluminum Alloy,35.45,2870,0.26,66.0,0.2,69.0,0.098,0.002,0,0,0
Aluminum Alloy,35.45,2870,0.26,19.8,9.7,40.8,0.048,0.0012,0,0,0
Aluminum Alloy,35.45,2870,0.26,80.1,18.2,33.4,0.391,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,76.7,15.5,14.8,0.246,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,77.0,18.1,27.8,0.437,0.0015,0,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,11.6,65.1,0.225,0.0105,1,0,0
Aluminum Alloy,35.45,2870,0.26,67.8,11.5,24.6,0.014,0.0118,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,12.8,46.5,0.254,0.0147,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.9,19.3,53.6,0.124,0.0166,1,0,0
Aluminum Alloy,35.45,2870,0.26,58.6,18.6,65.4,0.072,0.016,0,0,0
Aluminum Alloy,35.45,2870,0.26,74.5,17.2,56.5,0.114,0.0128,1,0,0
Aluminum Alloy,35.45,2870,0.26,70.3,8.9,20.2,0.302,0.0169,1,0,0
Aluminum Alloy,35.45,2870,0.26,41.2,5.6,53.9,0.308,0.0093,0,0,0
Aluminum Alloy,35.45,2870,0.26,61.2,18.3,34.5,0.186,0.0194,1,0,0
Aluminum Alloy,35.45,2870,0.26,29.6,4.2,62.0,0.175,0.0107,1,0,0
Aluminum Alloy,35.45,2870,0.26,53.8,10.4,6.2,0.147,0.0159,1,0,0
Aluminum Alloy,35.45,2870,0.26,24.0,19.6,80.3,0.392,0.0114,1,0,0
