Material Type,Material Hardness Number,Desity,Poissons Ratio,Diameter,Depth,Tolerance,Surface finish,drilling,reaming,rough boring,finish boaring
Aluminum Alloy,35.45,2870,0.26,2.2,19,0.261,0.0602,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,19,0.214,0.044,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,19,0.273,0.0326,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,15,0.175,0.0548,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,10,0.168,0.0195,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,15,0.147,0.0437,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,8,0.112,0.0754,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,2,0.17,0.0751,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.6,0,0.148,0.0263,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,14,0.057,0.0715,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,7,0.058,0.0115,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,19,0.187,0.0253,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,4,0.022,0.0567,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,0,0.091,0.0306,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,6,0.069,0.0087,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,8,0.25,0.009,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.2,20,0.084,0.0734,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,18,0.071,0.0782,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,5,0.257,0.0525,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,13,0.209,0.0594,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,18,0.223,0.0765,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,12,0.085,0.0706,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,2,0.271,0.0345,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,17,0.043,0.0459,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,3,0.14,0.0096,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,18,0.268,0.0023,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.2,14,0.194,0.0697,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,0,0.179,0.0694,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,6,0.205,0.0538,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,1,0.145,0.0501,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,6,0.104,0.0541,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,16,0.129,0.0142,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,0.7,6,0.094,0.0349,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,15,0.085,0.0355,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,18,0.146,0.0493,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,18,0.073,0.0564,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,9,0.122,0.0694,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.8,15,0.105,0.0278,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,4,0.19,0.0719,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,12,0.107,0.0768,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.2,13,0.148,0.0117,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.2,9,0.174,0.0026,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,3,0.24,0.0196,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,3.1,5,0.127,0.0139,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.8,13,0.03,0.0478,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,10,0.071,0.0135,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.8,2,0.205,0.0233,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.6,13,0.069,0.0747,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,9,0.084,0.0142,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,14,0.016,0.0713,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,3,0.215,0.0761,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,16,0.035,0.0563,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,3,0.085,0.0644,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,16,0.138,0.0691,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,1,0.168,0.043,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,19,0.223,0.0712,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.6,19,0.049,0.0718,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.2,17,0.152,0.02,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,11,0.103,0.0182,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.2,20,0.107,0.0474,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,9,0.176,0.0188,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.8,9,0.267,0.0031,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,6,0.2,0.0148,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.8,8,0.157,0.037,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,9,0.184,0.0023,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,4,0.062,0.0621,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,0,0.095,0.0016,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,1,0.017,0.0255,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,9,0.112,0.0524,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,5,0.265,0.0332,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,15,0.189,0.0515,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,11,0.148,0.0351,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.6,18,0.257,0.036,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,16,0.279,0.0165,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,2,0.032,0.0772,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,15,0.035,0.0139,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,13,0.085,0.0039,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,12,0.233,0.0565,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.5,6,0.104,0.0418,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,18,0.28,0.0736,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.2,18,0.241,0.0131,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.5,16,0.12,0.0747,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,10,0.171,0.0603,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,20,0.196,0.0695,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,12,0.136,0.0257,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,19,0.025,0.0629,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,2,0.274,0.0451,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,8,0.045,0.0552,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,2,0.15,0.046,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,12,0.191,0.0493,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,5,0.016,0.0591,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,5,0.092,0.0474,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,15,0.24,0.0252,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,11,0.23,0.0117,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.6,7,0.093,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,5,0.102,0.0099,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.3,3,0.2,0.0036,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,11,0.232,0.0325,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,20,0.27,0.0038,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,20,0.054,0.0136,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.4,3,0.051,0.0614,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.5,8,0.117,0.0211,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,9,0.129,0.0152,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,3.7,3,0.066,0.0389,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,7,0.104,0.0393,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,8,0.247,0.0518,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,11,0.247,0.0018,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,12,0.01,0.0201,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,10,0.103,0.0488,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,10,0.023,0.0579,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.8,4,0.175,0.0069,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.9,7,0.201,0.0113,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.6,19,0.18,0.0519,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,10,0.057,0.03,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.0,11,0.148,0.0374,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,11,0.102,0.0647,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,18,0.141,0.0635,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,5,0.243,0.0206,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,16,0.136,0.0124,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,4.9,2,0.275,0.0649,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,16,0.106,0.0485,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,10,0.027,0.0133,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,13,0.058,0.0463,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,9,0.133,0.022,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,18,0.16,0.0189,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,3.1,11,0.276,0.0066,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,16,0.241,0.0284,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,5,0.198,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,19,0.047,0.0688,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,7,0.172,0.0244,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,9,0.127,0.0547,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,4,0.069,0.0649,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,4,0.113,0.0207,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.9,15,0.273,0.0602,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,16,0.217,0.052,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.0,17,0.117,0.0241,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,10,0.179,0.0289,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,14,0.082,0.0806,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.4,11,0.225,0.0734,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.2,6,0.142,0.0131,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,2,0.057,0.0381,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,6,0.223,0.0724,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,7,0.116,0.0545,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,2,0.202,0.0732,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.0,19,0.25,0.05,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.4,11,0.012,0.015,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,12,0.227,0.0314,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,19,0.115,0.0437,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,10,0.239,0.0256,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,5,0.222,0.0554,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,9,0.061,0.0499,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.1,14,0.163,0.056,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,7,0.045,0.0261,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,10,0.101,0.054,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,2,0.234,0.0569,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,4,0.183,0.0595,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.3,19,0.029,0.0717,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,18,0.013,0.0513,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,10,0.047,0.0708,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,20,0.077,0.0389,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,20,0.149,0.0553,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,11,0.054,0.0511,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,3,0.256,0.0624,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.5,20,0.257,0.0697,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.2,6,0.1,0.0736,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,17,0.15,0.051,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.1,20,0.024,0.0521,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,20,0.051,0.0636,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,3,0.223,0.0046,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.3,16,0.159,0.0492,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.3,15,0.095,0.013,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.2,12,0.252,0.0504,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,17,0.221,0.0592,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,17,0.042,0.081,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,13,0.046,0.0695,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,15,0.223,0.039,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,11,0.029,0.0488,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,18,0.12,0.0416,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,10,0.025,0.0605,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,5,0.079,0.0476,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.7,19,0.215,0.0254,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.2,19,0.204,0.033,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,1,0.195,0.0582,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,14,0.122,0.0293,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,20,0.034,0.0311,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,14,0.083,0.025,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,18,0.063,0.0747,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,13,0.016,0.0474,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.0,8,0.247,0.0342,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,1,0.012,0.0656,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,13,0.238,0.0719,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.9,15,0.125,0.0788,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.4,16,0.161,0.0492,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.0,16,0.075,0.0637,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.8,13,0.147,0.0049,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,11,0.268,0.0015,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,14,0.235,0.0439,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.1,15,0.11,0.0755,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,15,0.198,0.0106,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.0,17,0.079,0.006,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,5,0.199,0.0303,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,14,0.08,0.0667,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,0,0.211,0.0531,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.7,8,0.255,0.0612,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.2,11,0.241,0.0153,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.0,9,0.207,0.0615,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,1,0.163,0.0333,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.7,11,0.241,0.015,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,7.7,3,0.228,0.0239,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,19,0.154,0.0513,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.7,11,0.132,0.0269,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.8,9,0.251,0.0068,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.1,1,0.262,0.0603,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.3,4,0.211,0.05,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,16,0.016,0.0146,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,17,0.057,0.0318,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,16,0.075,0.0256,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.1,15,0.153,0.0662,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,6,0.14,0.0804,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.5,19,0.148,0.0755,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,5,0.15,0.0348,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.3,10,0.186,0.0385,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,9,0.036,0.0349,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,15,0.107,0.0261,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,2,0.105,0.0691,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.0,4,0.223,0.0148,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.2,20,0.022,0.0308,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.9,17,0.149,0.0333,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,20,0.259,0.0472,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,4,0.27,0.0195,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.8,6,0.183,0.028,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.8,15,0.065,0.0753,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.7,2,0.115,0.0166,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,1,0.2,0.0199,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.0,7,0.253,0.0509,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,12,0.049,0.0139,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.1,19,0.201,0.0227,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.9,11,0.236,0.0684,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,11,0.182,0.0279,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.2,0,0.061,0.0215,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,11,0.2,0.0223,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.0,6,0.094,0.0021,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.5,15,0.196,0.0191,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,5.9,7,0.043,0.0312,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.6,16,0.229,0.0475,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,18,0.11,0.0803,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.1,2,0.133,0.0612,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.8,3,0.151,0.0225,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,9,0.234,0.0798,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.5,13,0.112,0.0151,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,0,0.244,0.0648,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,7,0.04,0.0018,1,0,1,1
Aluminum Alloy,35.45,2870,0.26,7.1,6,0.094,0.0477,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.6,13,0.085,0.0675,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.2,20,0.266,0.04,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,3,0.037,0.0132,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.5,0,0.223,0.0655,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,9,0.081,0.0747,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.4,13,0.182,0.0052,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.4,11,0.252,0.051,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.7,6,0.16,0.0491,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.4,14,0.1,0.0695,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.7,7,0.095,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.6,16,0.167,0.0642,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,14,0.063,0.0431,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,2,0.08,0.0202,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.2,19,0.248,0.0369,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.7,13,0.055,0.0382,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.9,15,0.183,0.0541,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.6,11,0.025,0.0706,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.0,19,0.096,0.0413,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.4,7,0.029,0.0184,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,7,0.2,0.014,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,9.3,14,0.132,0.0255,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.8,2,0.189,0.0521,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.9,0,0.155,0.0677,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.4,9,0.075,0.0716,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.2,17,0.103,0.0507,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.9,19,0.085,0.042,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.0,4,0.245,0.0765,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.1,14,0.248,0.0296,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.1,9,0.033,0.0341,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.7,11,0.273,0.0439,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.5,15,0.102,0.0586,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.3,3,0.104,0.0773,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.7,11,0.037,0.0505,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.2,18,0.186,0.0447,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.3,8,0.208,0.0589,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,11.0,0,0.082,0.031,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.3,17,0.267,0.003,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.4,9,0.166,0.0193,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,1.7,16,0.235,0.0282,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.9,14,0.143,0.0612,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,5.8,18,0.126,0.0605,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.1,19,0.117,0.0267,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.4,7,0.068,0.0808,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.8,16,0.103,0.0425,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.6,15,0.047,0.0474,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,2,0.115,0.0353,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.9,20,0.209,0.0483,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.5,10,0.112,0.0244,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,8.0,14,0.275,0.0022,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.3,14,0.055,0.0395,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,1.0,14,0.273,0.0242,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.7,1,0.133,0.0183,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,6.9,14,0.017,0.0217,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.7,2,0.222,0.0735,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,4.4,20,0.099,0.0779,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,3.8,4,0.11,0.0076,1,0,1,0
Aluminum Alloy,35.45,2870,0.26,8.2,13,0.13,0.0608,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,10.5,16,0.081,0.0069,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.9,14,0.09,0.0766,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,7.1,16,0.177,0.069,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,6.3,13,0.222,0.0299,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,2.0,6,0.041,0.0319,0,0,0,0
Aluminum Alloy,35.45,2870,0.26,9.3,0,0.247,0.0393,1,0,0,0
Aluminum Alloy,35.45,2870,0.26,0.4,16,0.202,0.0538,1,0,0,0
